video,seconds,subset
97849bf5c154a36525fa3c0866ea2438.mp4,231.6,validation
b81ae3b28bc1c62c6722a3148a9acf47.mp4,210.53,training
67a9a95a632c6d1efd734607ce356fe3.mp4,203.73,training
95037e1c0d5e48a3227064159778b9b7.mp4,179.13,validation
af54656dfdf1b4dcae2889c8db35cfb1.mp4,188.6,training
614f5e922901cbd029c4414af17b9d78.mp4,177.13,training
e1de24db5e0af0a664ef7f4e5fbbaaef.mp4,173.67000000000002,validation
2f6a77ce2146d8901bc90d3bd39a66bc.mp4,229.13,training
5619e3cc0fafd1708137530e346b6e11.mp4,187.93,training
5046b11183e6cfff6643b76f3c5ea8ca.mp4,199.32999999999998,validation
72febd6e05cd16d305a25e7049744688.mp4,163.4,training
166249ee8020d4d0eb2034a3273ee7e6.mp4,176.6,training
328cc74bb3121f5faa394adf7ae66872.mp4,160.13,validation
7e3a29f934e8ca9456f26c61ecdd8274.mp4,206.6,training
6fc5768ec128ba985b4d28a98d0c4700.mp4,160.13,training
ad7b6b35c1848324e267a2a16191f6fe.mp4,213.87,validation
c15f961afeb4de8575bf64bf405fe9c6.mp4,221.67000000000002,training
ed4e56dec07cdb5c07b8a5e99bce1a41.mp4,188.6,training
8fb6e1166a1e7788e0835f2be7427a35.mp4,208.67000000000002,validation
0ea938beacae958c095f2b5a15204c3c.mp4,231.6,training
ddfd13041edf4fa2d45cc0cde934ac5b.mp4,178.13,training
1b5aef67d9ea58ee7eaf0e3af9acc664.mp4,428.47,validation
2118fa9a9bee7ec5fd2fc1011a2d8b17.mp4,22.8,training
71aca4164d4587851e77b96c57c57245.mp4,170.6,training
efa264ac7d9d16af5207f9623944ceba.mp4,165.87,validation
f537691ad87bf310721dedbb3b08468a.mp4,196.93,training
21b85c7c7a2c2190f1d4127ee54d902f.mp4,178.6,training
6925f7a6ed9c6da9dc12d4d209ee6397.mp4,160.13,validation
a97310449f8d852576ae8974a1dbb2be.mp4,187.67,training
f094d0373fd92e1044b0fd9b92896ad5.mp4,180.33,training
a85f5931f33bd36f8f58b67532d92d50.mp4,176.6,validation
8d1b666f929af92259369e23309ec691.mp4,179.13,training
af593a5959bcfe74866d85f6330a1a28.mp4,201.13,training
75193a968ad34488bef1195f609d4f75.mp4,210.07,validation
8ae312e1b630e57f1c9c2b5136fa782e.mp4,228.13,training
b463e2177197d3cf8e4fbc08778a7012.mp4,202.6,training
2242d8ae0c33bb63a69c4423b4fdb97d.mp4,201.6,validation
009a98122e8379ca30826b244b85eecd.mp4,213.4,training
8090f6af57b218cc4b8ab2bb8a0636b2.mp4,223.07,training
272eb7848f4bfcda10f2abe57e35d032.mp4,182.67,validation
863cb45bf73e317ad87ec9b659e2f666.mp4,200.13,training
2d20b34635f4bc659bfc9c4a2445f065.mp4,169.67000000000002,training
8622514e5502f22cc46ffd9c76fa2757.mp4,231.6,validation
d29d30ff4a4391f68b84caabdc330d42.mp4,231.6,training
d4b8cf9ba5a516988b39839744cc32f7.mp4,190.13,training
7476f64976d83e6a993e919fe4ef8083.mp4,222.13,validation
c33e8fd70d1e193de8fb079f74248e9b.mp4,192.13,training
ed196000b0258e28c8bb843350a82236.mp4,199.73,training
fdb9aaf55617da65394b20803aaf6a07.mp4,223.07,validation
e5d352c8afa6a46f7406815365aaa244.mp4,179.13,training
c4fe4afab4686de900661d0bb360e395.mp4,165.73,training
8862105c5943e49e2e15541abc85896f.mp4,182.67,validation
4159b3263c84d60c3af8481859b96c84.mp4,228.13,training
b6f12f13856f887ad3eaaed892f5e91c.mp4,231.6,training
9fa23f32eaf2abb15cc9776415e5d588.mp4,202.6,validation
b6a82f493d35d190e8019d336bade223.mp4,219.13,training
3592388d9466aea67bc8b5b843ed8709.mp4,170.6,training
063d6e1fabe569113e9c096458ff359d.mp4,195.67,validation
da3fae71f14e5025e0f052d203f4cc13.mp4,229.13,training
c4831857aefd00ca667ef445e1642b94.mp4,156.07,training
45e9dcf107776c567940c3f642ad183e.mp4,200.13,validation
c06d928adc4a63d4cc1a83493b8c2b89.mp4,192.13,training
2e328fc9c17f5042839532a9ea8d7e7b.mp4,208.07,training
2d1b0779a0a842d0fc1f08fc8e9862f0.mp4,209.13,validation
16933e3dda1c9b58b95ec27d454747ce.mp4,169.67000000000002,training
9d0c7440fb2ee228f17dc9b52d9b70b3.mp4,201.6,training
06c71dc94e4345490ca9feff28e11810.mp4,231.6,validation
c0da612860e036bcc64895348ade5a3d.mp4,225.67000000000002,training
36d7cf3f7dcf329163bb8536799a0684.mp4,195.67,training
3d941b6e5097ea64e5ed402b0c8e5fab.mp4,177.13,validation
0922d2ff33969704f511ccd5ea8b98d6.mp4,195.67,training
c615a6ae56cffee1a1420116ba062d81.mp4,156.07,training
bf153afab26bfcd8db7451877fb6b9f8.mp4,209.6,validation
f0ea066eeb08ba055588c84fd4f0b6a1.mp4,171.67000000000002,training
714d8920953ebc62b8c6b1281b4847ee.mp4,165.47,training
e59f85a6f34592dd7fc1c7b5722803cd.mp4,223.67000000000002,validation
03a0d45c69e3827ce57a9e5757563440.mp4,222.13,training
db6c1de497ac906cdda4a3a051da00de.mp4,163.6,training
cae5117acc2c7227d765e39fea503cae.mp4,222.13,validation
8085ef18b06b2f1b873248fba95b9632.mp4,208.07,training
8b5439ec58842ad21e01fa075125f4d0.mp4,219.13,training
3b12bc5eae547fa8fbb2538e00500173.mp4,176.13,validation
6c9e640cc2693cc9076cbcbe023b77b8.mp4,165.6,training
9ddccb8f433c60cc05c18c8af7117fe9.mp4,192.13,training
57ceffa082939c7a6009210026d517f0.mp4,231.6,validation
ed2945008f0a04ef97743c104ebc6549.mp4,182.07,training
5f77888a3e7eee20ddc829a87ddd90dd.mp4,184.73,training
f032d3a96f9a0f26c2ce51d2427a6e40.mp4,169.07,validation
4b57c739e149f6b0ae369ecc65e14321.mp4,185.13,training
a641be911c8c12b07a67cafec6a7b9e4.mp4,226.73,training
43f3e869133d265de4c318235d89579b.mp4,173.67000000000002,validation
93a59146ba416fb3d341af1bd88af11c.mp4,195.67,training
c02a222f8e792601c7c8a5e53116b0ab.mp4,222.13,training
a7c5a2677b91c738073c0d32d6062281.mp4,169.67000000000002,validation
dde93d0fa9be6ab4f15bd008a051d4b1.mp4,190.13,training
aca9a6f83069e2e87aa19443ad8aee27.mp4,225.67000000000002,training
c5978f087227934a440a1eaa9b314a54.mp4,223.67000000000002,validation
e8ef411f801f776a3f70741cfbae75ae.mp4,209.13,training
1b3ddf402711e10ec0a585488b26222d.mp4,191.13,training
9fbbccf429baed81b4ddaa16c86cfba2.mp4,184.07,validation
ef2790daa0c540a277dad755fcb4b6e8.mp4,210.53,training
2ad03d6ff625af0eb8a6074c7a634a42.mp4,205.6,training
1e102098f82a9986a542d8f1e7937027.mp4,165.6,validation
6f68658e7f4874b99e4c33b3996d4784.mp4,169.07,training
90be7a1e1284a7b92921b0c70ceb006d.mp4,182.67,training
f2de8ce72d8e195829a225a4d18677f4.mp4,169.67000000000002,validation
12b7d21b061de9595d2c3baa86a1cf52.mp4,185.13,training
514f92a2426789d3cb5f3857ab3d6a7f.mp4,205.6,training
f7af7d3bc83c4ba26aca09fbccd01550.mp4,158.67000000000002,validation
84b7892abf768b2c5413f0b70a752900.mp4,182.07,training
79ecb73fda6dd4f17513eab4683f64a9.mp4,196.13,training
03abdcf436b28d1569b7c84f8952ff8b.mp4,167.87,validation
c7902224f913939bf0bdc44fa7fd6f50.mp4,210.67000000000002,training
f90bf61b0dd1af9646b907b58a939c95.mp4,211.13,training
37fb52ad9506a8572e8e23e7dff3480f.mp4,213.13,validation
73abe1dbc5adaad122bbcbede47f2171.mp4,196.13,training
ef7889e3593e666f6110a2f975739ba5.mp4,230.13,training
d7acdd7f808a183e4ca3343adb50fd29.mp4,213.53,validation
28c9250d88932c8f34e88efff8b77348.mp4,174.13,training
edcdf9fe75a8f69ad3deb6455547ae75.mp4,209.6,training
bc1b2103a2ae1e7ecd657527d27decb4.mp4,188.6,validation
0164c718d3405bec6ba095a2f24018c7.mp4,203.13,training
c83f329781e1292e76cffa6f31000dc0.mp4,184.07,training
513ed753383d3a89eddf1b140915d38e.mp4,182.67,validation
c23114811222fd9f488292ce758ec6e8.mp4,187.07,training
b4b8eeb68d35af551534d637b6bea88b.mp4,190.13,training
c872d5a3a475bbe982eb1b59eb298cd7.mp4,165.67000000000002,validation
e2b3cca4fb0a851efdefea22030ca674.mp4,190.6,training
fb3b2d2759b444523035b421d8c58c1c.mp4,220.6,training
d096e5be1b42938ca5df24853b3908b6.mp4,209.13,validation
31c6443dc628a20452c1320207e61be9.mp4,230.13,training
6784b39b721fc4f71d7ac3fee1e41863.mp4,158.67000000000002,training
aca3a42385d776f99aa335b3955a259b.mp4,165.6,validation
635b35fbd579680fa1c93f3b11e4e363.mp4,173.4,training
fcb2f46924b2e8ac4f8e9d3b6ef74585.mp4,161.13,training
ee010ce88a60d3efdc50fe59eeb8dc68.mp4,174.13,validation
32223ccdb80c11a0e8fc2a435ec86e6d.mp4,192.0,training
ce22b1fe8f3aa1c777a68d4e14147c18.mp4,184.67,training
67214aa6a424c83d8e018d411a56ee93.mp4,232.13,validation
2c99b228872f16bd2de4d2b174d0bb7f.mp4,203.6,training
f30ecf51b7e6d4f49b434c92e8d9c3d4.mp4,238.13,training
3ec2b3b670381dd574630de9185294d0.mp4,188.6,validation
db05a12e3a0b8aa74b0e02e081267cd6.mp4,213.13,training
44829ac487b1891c8b90307e5465d0f5.mp4,195.13,training
d288ed1918dfb89619033c004f9f2d34.mp4,178.87,validation
466f680aaf5395dbecab3ffe43c70aa7.mp4,190.6,training
976b3e4776619a4660f1bc75ce04c3d9.mp4,192.73,training
2a23c32269eee95dd320bb09762abc5c.mp4,225.67000000000002,validation
143f5155a18ec0dcfa99bef351a50265.mp4,213.6,training
14ebafcd3d98a469494f4a30a90bc14c.mp4,163.13,training
4a407c738e7bba5a8c203fc47f6499df.mp4,213.6,validation
e77d15a05564d8fed357ce5b2f33447b.mp4,203.6,training
c8d337a38b6aa04072256a1e96840677.mp4,230.13,training
5f97763e7001e15c7140ad400fd5e958.mp4,223.67000000000002,validation
cb58db318ca0f76db7ec6b76c6130f88.mp4,268.47,training
32f73a3889486168201775dfed4e7b19.mp4,211.13,training
9e228acbfbf378a44d7867ce9dbd1426.mp4,210.67000000000002,validation
bfb52f95433629a3a6c5e7a1a1740948.mp4,208.67000000000002,training
4d4ca6abfd6abcbff1312bce1ddb0a51.mp4,165.13,training
1f04858bef4734b43bb43779baf573e1.mp4,201.13,validation
9f3b788b39fd4ff9c2b0f491173b0dc1.mp4,209.13,training
05bdb8090352557f2b99d2a56d8df96a.mp4,225.67000000000002,training
3c1fcaae7cf72fdf3d2a212b2ade0ce4.mp4,184.67,validation
71b2ec7b3e98ef96cf1acd8ccfb4ba3e.mp4,178.13,training
86d903edcd99b55d6af5fbecbc968aba.mp4,196.2,training
8f64a0c3e4dd4f758ffa0db782901282.mp4,225.53,validation
ac6a5a1e7d5db1b93b0c50dbbb1d6bb8.mp4,186.6,training
9d80ab51ea3b1f9b601b8ae42368ccd6.mp4,163.13,training
54ca80dbe7df576b7668aa0046331953.mp4,223.13,validation
bd3078ab65a88f4461ebf263a45fd3d8.mp4,208.07,training
4b0dac598116cd8a7bcc51bf5b71b237.mp4,208.67000000000002,training
ed05889f4a81c9938a430b10f577b3e5.mp4,180.47,validation
8561e33960a70c15ac0b59ee16d6e7ef.mp4,225.67000000000002,training
fc1b492c4288f74cb0cf941d0ebe44ec.mp4,204.32999999999998,training
321c8ab6ebf0ddfd3c03b01988a47eb7.mp4,211.4,validation
e305d7f6fcb20be383e52218592d41c3.mp4,223.67000000000002,training
ab01d78485dcc6fb1ee193e3ed2e77a1.mp4,213.6,training
4199d5118e71790363350466458d68a5.mp4,209.13,validation
d5fc79c114979c0eca625c6fe6861826.mp4,201.53,training
5488b241e4413154d08250b81468c3ff.mp4,208.67000000000002,training
75e43a87611bdb7388e880b030f04b8e.mp4,165.13,validation
fe8bc1ee3d40c6f919aa39d15bd494a1.mp4,211.6,training
79a2c5ea491fa404267efc482062cb7c.mp4,195.33,training
24a359e150cd07296576586c2f7f75bd.mp4,239.07,validation
784d00f758742d589ee1b4599e690dbe.mp4,230.13,training
a5bf1e3a72d9739c60a4abc88075ec5f.mp4,148.67000000000002,training
a6bccd0a8889d88677f5e93acd2bdbdf.mp4,230.13,validation
2ec4cfac42c29bcf64df504de68e3155.mp4,205.6,training
f60ade22d1be4f8d05b54d99b5c478eb.mp4,178.13,training
359f572c642bf1687078c358fbb1a8b9.mp4,203.13,validation
6b69ad026621fb4930209d7843b586eb.mp4,237.8,training
60b7afbfe4d88d8985ce149be595ebe8.mp4,208.07,training
3b6da0b252a3dc7912c804e2e0963070.mp4,208.67000000000002,validation
60d2f0ec524c12f58aa8f48b1e48a686.mp4,211.6,training
a39e540d5786598a7175a5b4b69e7b93.mp4,157.6,training
7edbbe5bfbcbfd724efc08eb386d9210.mp4,179.73,validation
cb28413ce7c061a047359a6c9bf2c06d.mp4,221.67000000000002,training
80151985afc18e04e9c2da02b2b5baba.mp4,196.6,training
0ae54b2e81babc57db4f8dba8c9c34c3.mp4,218.6,validation
0f45704b4d5174b107ae1302ec513883.mp4,186.67,training
a731cd8929c624d84009d71a255ab825.mp4,203.13,training
50a6b15a5fa8c918b894fd1ad0325284.mp4,179.13,validation
55a179479cde81a6b1c8d9e09b58d352.mp4,157.6,training
ad50c2305a1bda680c85feb5b3cd4095.mp4,201.13,training
34630bd8525fb2a9fb346d8bded83484.mp4,210.07,validation
271b9c0b4d44795022141697d2377d39.mp4,157.6,training
befc10a23fffe7163a99ee65f54f3482.mp4,172.6,training
eae9336107762303d59a51f344f0c9fa.mp4,205.6,validation
d4090b2d1b01d28d55eacd8d1ba3ef3b.mp4,208.93,training
d69b04a56689baed132233bf61d9804e.mp4,222.13,training
a5333aae198fe193622bf94dd63c2349.mp4,222.13,validation
161fa480cdf8d9f79855c01f0b2921d8.mp4,196.6,training
b7ee93ec47f457d9ce4c4958fe45ea8d.mp4,204.87,training
e965a2d65021caa3ec826a9f6ace3e90.mp4,226.6,validation
c2dc92364bd222d45e7c1634ce34cf72.mp4,203.13,training
16bc963f436c5268db9c332714d45dd2.mp4,203.13,training
8d14900b915dddfe49a39d6820af31bf.mp4,180.6,validation
7f30189064aaa5af4d1502a902d50c62.mp4,233.6,training
22f52b957821c42d946b82d521384069.mp4,218.93,training
f53de95eab05d607519c8cda2e24fdde.mp4,231.13,validation
b2309f991466c97e318050776ab4309f.mp4,179.13,training
3437e8704ca08c70bd755de1218a1f6b.mp4,212.67000000000002,training
ed281cdc0a4e9f6a64897c37a98f11f8.mp4,222.13,validation
75ccc994c540c2cb6b690515345a2823.mp4,199.93,training
b7f0ebb3aed1ae83c1a3c3ab4e5eff90.mp4,225.13,training
0b0c37e9e325a50d83fc956b9823f0ed.mp4,162.13,validation
11e980616c3892f000a278b415a576a0.mp4,172.6,training
6271d2ff3d24ab41be2235643cb6a52a.mp4,226.13,training
d359e6740bb87f3681eb402154e2a9f7.mp4,222.13,validation
f4a9938d59eb4e1375f8080f35cffa0d.mp4,229.6,training
254976e1686ed19adf9780b29e3f9bf3.mp4,226.6,training
d315d9add9098d49fe5aa893f20d670d.mp4,203.87,validation
4e1559053d3af28f4e710e1b53c923ad.mp4,220.8,training
c70337a348f08d02c1e9269b7b8ebeb4.mp4,157.6,training
5e5ccefdec23ab7542a7b0cbfdbd7dea.mp4,190.13,validation
6c27a0aab52570030e0103b8125fd047.mp4,189.8,training
1c6b342b66008d9c3bd572bbfe9362c9.mp4,173.73,training
25e349f12cf60d4d1d9fb8b276d183cd.mp4,175.13,validation
b795b13cd73efb716d4e55919c70b3b6.mp4,174.6,training
b5d60b84fd6820f9dc3c64f546c98946.mp4,220.13,training
75340de461cc17281378c0e961295218.mp4,159.6,validation
470f470c934427d3b428625ad24478a1.mp4,192.33,training
b1d72fd688d869b0fe0a250b1a3e169b.mp4,162.13,training
5397d5119fa81b72a31610c99cd492e0.mp4,223.07,validation
316c9422508893caa98eeda91301fb60.mp4,233.6,training
d1f507bb4036ad3a34bc1297660e2890.mp4,226.13,training
0761f0e3e103bf04212fe5bd9d0c75bc.mp4,189.13,validation
745ee15c5b6d3f7e2cc751841c6ff298.mp4,225.67000000000002,training
37b8acc21b5a099cb748d9fdab45b12e.mp4,142.93,training
aac953a6b5ac850feea6b55244a8cc07.mp4,172.53,validation
e983fca87348fb635c7729a87c5d2b95.mp4,213.6,training
c09c69121f83a41f2d71523669e383a4.mp4,179.27,training
160a5445d01b7842e1c35256688f7592.mp4,225.13,validation
afb129ed7040570f08560d7ef1a53bf9.mp4,220.13,training
0b54eb5ee6c2577d158e816323a35b21.mp4,208.67000000000002,training
b41d880a102e70ebda2e7590ef3ee385.mp4,130.8,validation
e7478f7a082d1885771525760e5636e2.mp4,96.53,training
009ea172204a0c3e047127bfcce5516b.mp4,192.8,training
c73247ea6ef863bf94304a0261c31f44.mp4,182.07,validation
e6d8f324484f989ee62c95601c816264.mp4,193.6,training
6a493d5e3bcc91c45555eeadcc08bb08.mp4,194.13,training
0cc3556594b180ade55297e096fdd0a7.mp4,195.07,validation
4e66b7037715fb37cec76a65d486f8b1.mp4,189.13,training
baffd8f2b113d09613e02e273efea0ba.mp4,217.13,training
2a7d681096d98909183c1c58ba26cf20.mp4,193.93,validation
55a8b652588f9024627bf6ec3678cbe5.mp4,193.6,training
56ed975303acee403f9e482a9da9e1b2.mp4,159.6,training
8825ae39a0a49a23d74c8c0153463e05.mp4,244.6,validation
76636237509aa80359b5413d7ab87fa9.mp4,223.07,training
21871bbea416da0bff2a923d04fcac20.mp4,208.67000000000002,training
ebf20f63ed16917cef0e74854117ea72.mp4,209.87,validation
e0610f10b6111dedda09ba269093797b.mp4,179.13,training
e06745d3c10545b1760521e3ab532857.mp4,202.6,training
47aa468ca855f3aa228e32b95bd80546.mp4,170.27,validation
16e27c45723ff71076581c7a2e5f2617.mp4,221.4,training
712b634bed4b9669c0d62772d9aaa023.mp4,182.07,training
b4956cbd8e1ac177bec16e39a8e6179a.mp4,158.07,validation
9ec7f7415f496d84d0e79ee377fae18e.mp4,211.6,training
ec394a65faddc207f817a9f87fdeddba.mp4,202.6,training
d31e417c7b28dba87e534015606d3161.mp4,225.67000000000002,validation
f27cede319f895340440d3729a6487d2.mp4,220.73,training
8eed861f4151b81b3852c7856dd6cb0f.mp4,226.47,training
efb5b22cf5c3761da2e668d61ac428e1.mp4,198.13,validation
7bc38ba20f2ab917b1f738554358f070.mp4,210.4,training
e88c1fa2cb19751cd1a4ca1640c0fa32.mp4,217.13,training
ba03af70f3a515878c65175760c75112.mp4,145.2,validation
8cd4a6845836411be63ddcda6437cf26.mp4,226.13,training
ecaccc217c9ddb74cad058a0cba36fc3.mp4,201.27,training
b489b391e9d479f10f5d44482035c013.mp4,169.93,validation
be4655d6f080f05715791fb3c403fa0b.mp4,231.13,training
4943015519ce10bbfb374127133b85bd.mp4,200.13,training
dd774838d8a99663827327401b025ef0.mp4,171.07,validation
02139a71eb5d8b9e32f0283526dd8cc5.mp4,208.67000000000002,training
fb12e776531055dbc06a858caf0fe1eb.mp4,161.13,training
47b137e7b6d81c213c36c2fd36702fa6.mp4,208.07,validation
1b89c6432ba745571f111724dbf8ef96.mp4,203.6,training
9169ca94130564580316628dc005337b.mp4,231.8,training
5081b5a1f2cdd5b249444a7965c6ff24.mp4,218.67000000000002,validation
10bed13fa3e12e51de4b1314891a4005.mp4,174.32999999999998,training
a853efe326794af903297bd360311702.mp4,224.6,training
02949de56725a65bcedc7bb1eb9c3791.mp4,170.0,validation
59c068f6b8b06f0068e613d58e0092fd.mp4,220.13,training
de15a4d40cea64c6a6b58e69fe8f7cb2.mp4,208.07,training
340f834519bb207af954e321f1e556a7.mp4,211.6,validation
1981f3a56894937b6474597f25d734b3.mp4,171.07,training
8b7345200648dbf6d7abb2f62320cb38.mp4,198.13,training
fc2e91d2e4b81ad1f58e66e2ca5242f3.mp4,195.07,validation
600a6d4e17f0cf780328c07bdd9a779e.mp4,203.6,training
303b19949bea9b1e4f9015ceb689e8bd.mp4,161.13,training
adbe7228289239eff1730d22a7980d6f.mp4,215.87,validation
d168dad65066039f3771d8ebd8c00d6f.mp4,196.6,training
9096dcd3d5a4ffd0d80773e84484fb3b.mp4,202.6,training
14fb85c5f3ea881addb5f7817b55baa8.mp4,194.13,validation
f5fb25ecac840b13aa47a9a19b818905.mp4,207.4,training
652586bc4d362146e2b0d802acfb30cd.mp4,176.6,training
31e249fc4bdb1d7c99ec34ed66b675fa.mp4,226.4,validation
43d8a672ed112ee2a303e279cc5d3db3.mp4,213.6,training
7cbb5f64677a11a2fe152ec39032e27c.mp4,196.6,training
7cdfc460915dad0b89fc89d432a6ac70.mp4,195.33,validation
07460cad948e7b86d5994ae368aca828.mp4,220.13,training
995c1467c7f216e4fa5154b6decb2392.mp4,222.6,training
03a32cd814eca0b8f4b1e8a2694e82bd.mp4,253.67,validation
5e07bae5243a5c46bfded4f7428b7b8b.mp4,179.6,training
a5c19ef4d99d2ca4a33f52b7c7984503.mp4,204.13,training
cafb65b3ebdd06ceb1f6dfb5cda87d58.mp4,224.6,validation
340af5982254e1e51a560cc3aa52b1cf.mp4,219.13,training
47f692bc5128e62a45d65fa53467be02.mp4,202.6,training
2dd3a715a6bbb3058b92d83eba2b61cf.mp4,231.13,validation
acaa87546e022c08e610c48c67b4f3ce.mp4,169.67000000000002,training
e8fc0b538842ce3e85803e2bc4574583.mp4,166.6,training
33e89539d9c7c5e84efe17ae0aead356.mp4,148.93,validation
9010c2e6e000fb6edc8198c812975626.mp4,190.13,training
ac8c1f78fcca807c37f38d7e9159cf5f.mp4,196.6,training
4f5be2e552777b4e69655cd0b4e7efdb.mp4,201.47,validation
e17679ebdae2a028254c36dcd6ae618d.mp4,196.6,training
e91a6259df16c22168f4f2258054fb20.mp4,158.07,training
4f3e638faa528a36c0dabbce32c3d4d0.mp4,192.6,validation
8802acfb820e71481ad15f5f27ceb1cf.mp4,176.13,training
8ad600c084c8995c769dc58b22008e51.mp4,184.67,training
659ba1873dfe4af49879f82cee4f7ef0.mp4,222.6,validation
ccf56834877a48c18eb5af3d26a420f3.mp4,156.07,training
036eeee4523692d7cd3f65c4041e005d.mp4,189.13,training
b20356ba2e719037e1a7519ee34afde7.mp4,222.13,validation
275abf9aa381d6b4050fece7d304e854.mp4,219.13,training
3e3f510453f008684271bb705c93485b.mp4,169.67000000000002,training
ea5bcd8807499eec4afe7904fbc9d905.mp4,204.13,validation
4c47893d3db5892726646422ab6ec7b1.mp4,227.6,training
8f7098ae7082383efd9253eeb2bc9ce2.mp4,218.6,training
78d3c7febe42e29abb96a3a645e95bb0.mp4,190.13,validation
dd94ce465b2a4567ed05f1b421865cbc.mp4,219.6,training
2c34ccc63890bb444545dab15b28ea3d.mp4,158.07,training
a120cae78b3bee92676c6259ac481376.mp4,189.13,validation
d46892cdf69a8a7e15f18b4f8757be07.mp4,190.33,training
cb518c95441269e69e9126fc3f4483d1.mp4,229.6,training
f9711764403773eb42d574689ea489a1.mp4,230.13,validation
ceae50ff18c242b5229a5fba9f7263d6.mp4,180.6,training
7f18ddc5fa12a9e33d7885f1b5ed9e1f.mp4,157.13,training
85782ade69eb2d43ae869d377d6f59b4.mp4,208.67000000000002,validation
509f1befb7264c134382cdc7d1138e4a.mp4,199.73,training
ff70c49e7f0f9027ee2acd581b7a99da.mp4,227.6,training
c36bf400e7f29391734c18e54bdfc542.mp4,213.6,validation
04c71e80ff0455569cdc70631e613a25.mp4,158.07,training
8b17be66ba5374fbbe5e98c285c0deb5.mp4,232.6,training
aae3e78f854957ee8daadbf368eb71ce.mp4,219.6,validation
c47a9eb768580e46044d151316d5516e.mp4,156.07,training
485c66d76f15d4092b503e6ba6a84a0a.mp4,166.6,training
0a72855ae64291da689531bfd39fd743.mp4,184.67,validation
a6ebd076831628b50e57f8af7f910da8.mp4,202.13,training
7f4dbf1661376e879da03db2151e7bd5.mp4,214.6,training
190055957b68afcb4728357ca3c5e8ae.mp4,192.6,validation
c95f8e9ba644d9189591a36f14978726.mp4,225.13,training
f8aac4dfc3dfed0caabf7a6c5fd0a4fb.mp4,209.13,training
69e0a7b0eef89447f34d8ef40073f9e5.mp4,79.87,validation
e31a6104f8b9bb48c5c6c83db8fa865a.mp4,178.13,training
ae30816587f69a99f48b6d1801dee888.mp4,208.67000000000002,training
b2be79fb9a8ee1c3ee14e68065355845.mp4,213.6,validation
73bddd68a23986bc250f8272a894494f.mp4,220.13,training
cd732fc1b735193db977365dd1f8e6fe.mp4,190.8,training
cf9e425b38473dd2b2683d38cca65039.mp4,215.6,validation
29f6d148cd1f5065bdc60a250517c329.mp4,230.13,training
6b792a88018b795d5d62b2f27019495e.mp4,179.13,training
f5c141156c9246f333259659a03f0068.mp4,166.53,validation
b649587d5910769630553a671035c35f.mp4,184.07,training
78458e94b31c74c7cdc1b52f3786e252.mp4,214.6,training
eb7c6857f2cf90e4171ffdaead5c68cd.mp4,202.6,validation
5ae52114980fd2bc0e0a0e0e5f2334a6.mp4,202.13,training
ba1237aa727805652116a7886810cc6f.mp4,176.6,training
8b590219c1a3c4574b0fe94b858b17dc.mp4,191.6,validation
6d0966cbe1b51963e748103d0ea98a8e.mp4,181.6,training
6e3657e113c87f93fda027922982c071.mp4,179.13,training
e5c434c7d6cb359641288ac764b514ea.mp4,199.4,validation
032e68edbaf6e9a324104fc4d4c3416d.mp4,159.13,training
ac36949410ee4a115877098d378c7f77.mp4,228.13,training
e9e771a7cd3f6e3dae13fe713913132a.mp4,163.13,validation
2fd3030b756bdaa3d8746a99ff03b1ec.mp4,202.6,training
822e56404c0c779018df3d80e193bea2.mp4,213.6,training
dda57af1d544405a06901f81cd305edf.mp4,211.6,validation
d141169ccb655cec494e48d84745bc21.mp4,184.07,training
bf115001563db75765ee4b1a0f463e01.mp4,220.13,training
